Ticker,DateKey,month_end_close,monthly_high,monthly_low,total_volume,monthly_return
NEE,201409,93.88,98.52,92.57,34904990,-4.641950228542415
NEE,201410,100.22,100.51,90.33,49326342,6.753302087771627
NEE,201411,104.39,105.94,99.65,38536183,4.1608461384953115
NEE,201412,106.29,110.84,99.5676,49212728,1.8200977105086749
NEE,201501,109.24,112.64,105.1901,40914750,2.775425722081088
NEE,201502,103.46,110.63,102.7,40549142,-5.291102160380815
NEE,201503,104.05,107.47,97.48,59672508,0.5702687028803436
NEE,201504,100.93,106.63,100.25,35968835,-2.9985583853916293
NEE,201505,102.34,103.94,98.82,46501323,1.3970078272069717
NEE,201506,98.03,104.38,97.23,43272726,-4.211452022669535
NEE,201507,105.2,106.32,97.92,44090988,7.314087524227279
NEE,201508,98.41,109.98,97.62,59082735,-6.454372623574151
NEE,201509,97.55,100.22,93.74,63515727,-0.8738949293770953
NEE,201510,102.66,105.85,95.84,41008150,5.238339313172732
NEE,201511,99.86,103.51,97.45,40963495,-2.727449834404829
NEE,201512,103.89,105.3,96.19,52550114,4.0356499098738245
NEE,201601,111.71,111.86,102.2,57472032,7.527192222543068
NEE,201602,112.82,116.98,110.6,58400545,0.9936442574523314
NEE,201603,118.34,119.37,109.34,47252890,4.892749512497793
NEE,201604,117.58,119.18,112.44,35573094,-0.6422173398681807
NEE,201605,120.12,121.51,116.5,35940782,2.160231331859165
NEE,201606,130.4,130.43,118.7,43733031,8.55810855810856
NEE,201607,128.29,131.98,125.55,38394130,-1.618098159509213
NEE,201608,120.94,128.81,120.62,43619304,-5.729207264790705
NEE,201609,122.32,128.87,120.22,45517238,1.1410616834794076
NEE,201610,128.0,128.46,117.52,40691479,4.6435578809679585
NEE,201611,114.23,128.28,110.49,76015885,-10.757812499999996
NEE,201612,119.46,120.75,112.63,45272127,4.578482009979856
NEE,201701,123.72,124.31,117.33,35373249,3.566047212456057
NEE,201702,131.0,131.48,122.09,33051730,5.884254768832849
NEE,201703,128.37,133.28,127.78,44494094,-2.0076335877862563
NEE,201704,133.56,134.33,127.09,31781836,4.043000701098386
NEE,201705,141.44,141.83,132.78,39160403,5.899970050913444
NEE,201706,140.13,144.87,138.15,44551188,-0.9261877828054315
NEE,201707,146.09,146.88,138.0,31539100,4.253193463212737
NEE,201708,150.51,151.28,145.38,31504947,3.0255322061742675
NEE,201709,146.55,156.99,144.7,33505432,-2.631054414989024
NEE,201710,155.07,156.8,145.62,28325668,5.813715455475934
NEE,201711,158.04,159.28,148.37,36241921,1.91526407428903
NEE,201712,156.19,159.4,152.68,34625419,-1.1705897241204724
NEE,201801,158.42,159.23,149.07,47329575,1.4277482553300402
NEE,201802,148.09,159.64,147.15,15301943,-6.520641333164995
NEM,201302,40.29,45.48,40.13,123496318,
NEM,201303,41.89,41.94,38.5,144162840,3.971208736659224
NEM,201304,32.4,42.0,31.33,231467236,-22.65457149677728
NEM,201305,34.28,34.48,30.3,174014554,5.802469135802477
NEM,201306,29.95,35.44,27.07,181057285,-12.631271878646446
NEM,201307,30.0,31.41,26.47,204161114,0.16694490818030286
NEM,201308,31.77,34.27,26.43,206501766,5.899999999999999
NEM,201309,28.1,32.18,27.39,183427181,-11.55177840730248
NEM,201310,27.26,28.71,25.33,200087437,-2.9893238434163694
NEM,201311,24.83,28.4473,24.35,167715155,-8.914159941305954
NEM,201312,23.03,24.6,22.34,210279741,-7.24929520741038
NEM,201401,21.6,25.65,21.27,222191615,-6.209292227529308
NEM,201402,23.26,24.5467,20.785,229259516,7.685185185185185
NEM,201403,23.44,26.37,22.66,194059880,0.7738607050730856
NEM,201404,24.83,26.5,23.28,186993112,5.93003412969282
NEM,201405,22.89,25.02,22.22,105980679,-7.813129279097857
NEM,201406,25.44,25.54,22.2149,125877064,11.140235910878115
NEM,201407,24.91,26.17,24.48,138231407,-2.083333333333338
NEM,201408,27.09,27.3999,24.77,108435709,8.751505419510236
NEM,201409,23.05,26.85,22.9,135657563,-14.913252122554447
NEM,201410,18.76,23.71,18.51,203125681,-18.611713665943597
NEM,201411,18.4,20.07,17.75,198974902,-1.9189765458422332
NEM,201412,18.9,20.45,17.6,214581884,2.717391304347826
NEM,201501,25.15,25.25,18.6,233554985,33.06878306878307
NEM,201502,26.33,26.7,23.59,135033241,4.691848906560636
NEM,201503,21.71,26.51,21.5,172799066,-17.546524876566647
NEM,201504,26.49,26.79,21.76,144262906,22.017503454629193
NEM,201505,27.24,27.9,25.3,115029692,2.831257078142696
NEM,201506,23.36,27.48,23.1,179064274,-14.243759177679879
NEM,201507,17.17,24.07,17.05,193371418,-26.498287671232866
NEM,201508,17.07,18.92,15.39,200671804,-0.5824111822947082
NEM,201509,16.07,17.65,15.4,178269383,-5.8582308142940835
NEM,201510,19.46,20.57,15.75,195805327,21.09520846297449
NEM,201511,18.41,19.76,16.65,140092833,-5.395683453237413
NEM,201512,17.99,20.49,17.48,151173963,-2.281368821292785
NEM,201601,19.96,20.07,16.05,173418791,10.950528071150654
NEM,201602,25.83,26.4,19.6,276978628,29.40881763527053
NEM,201603,26.58,28.3935,24.59,199615777,2.9036004645760745
NEM,201604,34.97,34.99,25.63,173003722,31.565086531226488
NEM,201605,32.41,35.75,30.86,196885870,-7.320560480411788
NEM,201606,39.12,39.245,31.68,189297917,20.703486578216605
NEM,201607,44.0,44.17,39.05,157263275,12.474437627811868
NEM,201608,38.24,46.07,37.76,149647084,-13.090909090909086
NEM,201609,39.29,42.69,37.62,145119407,2.7458158995815825
NEM,201610,37.04,39.33,33.29,141637524,-5.726648002036142
NEM,201611,32.44,38.87,30.19,185191888,-12.419006479481645
NEM,201612,34.07,36.085,30.4,181002316,5.024660912453769
NEM,201701,36.28,37.25,33.52,149781848,6.4866451423539795
NEM,201702,34.24,38.01,33.78,119750112,-5.62293274531422
NEM,201703,32.96,34.71,32.15,150249819,-3.738317757009349
NEM,201704,33.81,35.53,32.03,127577160,2.5788834951456354
NEM,201705,34.15,34.81,32.12,108397972,1.0056196391600007
NEM,201706,32.39,35.561,32.12,104514437,-5.153733528550506
NEM,201707,37.17,37.35,31.42,103625569,14.757641247298553
NEM,201708,38.34,38.91,35.22,111796940,3.147699757869254
NEM,201709,37.51,39.625,36.88,98859957,-2.164840897235277
NEM,201710,36.16,38.8462,35.07,86695112,-3.5990402559317554
NEM,201711,36.99,37.59,35.49,88897741,2.2953539823009
NEM,201712,37.52,38.04,34.1977,97689066,1.4328196809948666
NEM,201801,40.51,42.04,37.37,97558547,7.9690831556503055
NEM,201802,37.03,41.02,36.88,36709275,-8.590471488521345
NFLX,201302,26.8685,28.2314,24.9714,476471709,
NFLX,201303,27.04,28.1514,25.1657,520195669,0.6382939129463803
NFLX,201304,30.8671,32.0428,22.7143,853062763,14.153476331360954
NFLX,201305,32.3214,35.55,29.1457,536557637,4.711488931580862
NFLX,201306,30.1557,33.6971,29.3928,412532407,-6.7005142103992945
NFLX,201307,34.9263,38.6157,30.2857,540601362,15.819894746266868
NFLX,201308,40.5585,41.4614,34.4828,416565884,16.12595665730411
NFLX,201309,44.1728,45.77,40.65,386759597,8.911325616085406
NFLX,201310,46.0685,55.5942,40.4,840678727,4.291554984062586
NFLX,201311,52.2571,52.5428,46.45,343913248,13.433474065793332
NFLX,201312,52.5957,54.8514,50.2857,313568199,0.6479502306863557
NFLX,201401,58.4757,58.9142,45.5814,602287602,11.179621147736416
NFLX,201402,63.6614,65.3985,56.7157,318080280,8.86812812843625
NFLX,201403,50.2899,65.4285,49.9828,377475406,-21.004093532344555
NFLX,201404,46.0057,54.4114,42.7857,648980038,-8.519006798581835
NFLX,201405,59.6899,60.2485,44.9085,524085408,29.74457512873406
NFLX,201406,62.9428,64.4028,58.9285,353042872,5.449665688835124
NFLX,201407,60.3885,67.9814,59.7885,430134383,-4.058128967888302
NFLX,201408,68.2342,69.3285,58.9299,274474991,12.992043187030644
NFLX,201409,64.4542,69.898,62.6971,268473135,-5.539743999343439
NFLX,201410,56.1099,66.8556,47.2857,583487184,-12.94609195366632
NFLX,201411,49.5128,56.5028,49.1428,256641973,-11.757461695707896
NFLX,201412,48.8014,51.1357,45.0772,266217028,-1.4368001809633018
NFLX,201501,63.1142,65.3399,45.2642,425979414,29.328666800542596
NFLX,201502,67.8442,69.4998,61.9557,209704803,7.494351508852214
NFLX,201503,59.5271,68.6071,58.5728,327869647,-12.25911721267257
NFLX,201504,79.4999,82.3042,58.4642,508470347,33.55244922060708
NFLX,201505,89.1513,90.2056,78.8942,280028679,12.140141056781216
NFLX,201506,93.8485,100.8913,87.9442,469261457,5.268795856033502
NFLX,201507,114.31,117.88,92.2842,406358087,21.802692637602096
NFLX,201508,115.03,129.29,85.5,469721039,0.6298661534423925
NFLX,201509,103.26,111.24,93.55,497401163,-10.232113361731718
NFLX,201510,108.38,115.83,96.26,446442151,4.958357544063519
NFLX,201511,123.33,126.6,101.86,320321714,13.794057944270163
NFLX,201512,114.38,133.27,113.85,320005595,-7.256952890618668
NFLX,201601,91.84,122.18,90.11,488193128,-19.706242350061192
NFLX,201602,93.41,97.48,79.95,389268936,1.7094947735191564
NFLX,201603,102.23,104.91,93.61,311385042,9.442243871105886
NFLX,201604,90.03,111.85,88.21,340174277,-11.933874596498095
NFLX,201605,102.57,104.0,85.74,265066427,13.928690436521151
NFLX,201606,91.48,102.15,84.81,218261920,-10.81212830262259
NFLX,201607,91.25,101.27,84.5,320137989,-0.25142107564495403
NFLX,201608,97.45,98.85,90.5,182611315,6.794520547945209
NFLX,201609,98.55,100.35,93.26,169724435,1.1287839917906561
NFLX,201610,124.87,129.29,97.63,274097791,26.707255200405893
NFLX,201611,117.0,125.83,110.68,147512942,-6.302554656843121
NFLX,201612,123.8,129.07,113.95,128529159,5.811965811965809
NFLX,201701,140.71,143.46,124.31,182188811,13.659127625201947
NFLX,201702,142.13,145.95,139.05,91444625,1.009167791912435
NFLX,201703,147.81,148.29,138.26,110701208,3.99634137761205
NFLX,201704,152.2,153.52,138.66,149771034,2.970029091401114
NFLX,201705,163.07,164.75,151.61,116814819,7.141918528252303
NFLX,201706,149.41,166.87,147.3,135699482,-8.376770711964184
NFLX,201707,181.66,191.5,144.25,185144654,21.584900609062313
NFLX,201708,174.71,184.62,164.23,136534503,-3.8258284707695633
NFLX,201709,181.35,189.95,172.44,111436033,3.800583824623654
NFLX,201710,196.43,204.38,176.58,208657745,8.315412186379936
NFLX,201711,187.58,202.48,184.32,110926862,-4.505421778750697
NFLX,201712,191.96,194.49,178.38,115103735,2.3350037317411214
NFLX,201801,270.3,286.81,195.42,238377533,40.81058553865389
NFLX,201802,264.56,272.45,245.0,52266023,-2.1235664076951566
NFX,201302,23.12,30.5,22.95,42372468,
NFX,201303,22.42,24.72,22.14,42362582,-3.027681660899651
NFX,201304,21.79,23.3,19.57,74290768,-2.8099910793934098
NFX,201305,23.79,25.73,21.4,59851231,9.178522257916475
NFX,201306,23.89,24.64,22.15,39763158,0.4203446826397706
NFX,201307,24.6,27.85,23.56,44652717,2.9719547928003385
NFX,201308,23.82,25.3,22.71,33078068,-3.1707317073170773
NFX,201309,27.37,28.41,23.52,61898212,14.903442485306467
NFX,201310,30.45,32.55,27.3,58347640,11.253196930946284
NFX,201311,28.1,31.75,27.77,50331926,-7.7175697865352975
NFX,201312,24.63,28.9,22.79,67482415,-12.348754448398584
NFX,201401,24.77,26.17,23.73,55191778,0.568412505075114
NFX,201402,28.19,28.35,23.57,69311459,13.807024626564399
NFX,201403,31.36,31.745,27.3575,59125023,11.245122383824043
NFX,201404,33.85,34.02,30.94,58361522,7.940051020408171
NFX,201405,36.48,36.77,32.72,45819322,7.769571639586396
NFX,201406,44.2,44.255,36.19,56499795,21.162280701754405
NFX,201407,40.3,45.43,40.3,53731445,-8.823529411764717
NFX,201408,44.82,44.87,38.8,38988427,11.215880893300255
NFX,201409,37.07,44.66,36.97,53692696,-17.291387773315485
NFX,201410,32.61,37.49,25.14,106091535,-12.031292149986514
NFX,201411,27.23,35.84,27.06,52236712,-16.49800674639681
NFX,201412,27.12,28.6,22.9,86419321,-0.40396621373484914
NFX,201501,29.78,30.255,22.31,88341458,9.808259587020649
NFX,201502,33.03,36.26,28.68,99408504,10.913364674278037
NFX,201503,35.09,35.58,30.15,66037310,6.236754465637306
NFX,201504,39.24,40.27,35.4,54242290,11.826731262467934
NFX,201505,37.81,39.98,33.96,57680985,-3.6442405708460743
NFX,201506,36.12,38.64,34.83,55484091,-4.4697170060830596
NFX,201507,32.79,36.77,29.84,79061490,-9.21926910299003
NFX,201508,33.31,36.68,26.78,95295846,1.5858493443122998
NFX,201509,32.9,36.57,31.12,73723441,-1.2308616031221966
NFX,201510,40.19,41.17,33.12,69747975,22.1580547112462
NFX,201511,38.26,41.34,37.34,68930596,-4.802189599402836
NFX,201512,32.56,39.22,29.88,77187609,-14.898065865133288
NFX,201601,29.07,33.01,22.2,89082152,-10.718673218673223
NFX,201602,27.23,29.18,20.84,133272444,-6.32954936360509
NFX,201603,33.25,34.97,26.74,117117131,22.10796915167095
NFX,201604,36.25,38.78,30.88,64725266,9.022556390977442
NFX,201605,40.77,41.99,33.54,83849363,12.468965517241388
NFX,201606,44.18,44.79,38.49,76704313,8.363993132205044
NFX,201607,43.3,45.61,41.45,51135592,-1.9918515165233197
NFX,201608,43.36,47.56,40.44,67337795,0.1385681293302593
NFX,201609,43.46,46.25,39.25,57153131,0.23062730627306602
NFX,201610,40.59,44.53,40.33,48864948,-6.603773584905655
NFX,201611,45.22,45.87,37.17,72202032,11.406750431140662
NFX,201612,40.5,50.0,40.0,54968326,-10.43785935426802
NFX,201701,40.08,43.64,39.476,39324400,-1.0370370370370412
NFX,201702,36.46,43.74,36.185,61724358,-9.031936127744505
NFX,201703,36.91,37.24,33.0,81049279,1.2342292923751939
NFX,201704,34.62,37.61,34.09,41585683,-6.204280682741803
NFX,201705,32.48,37.0,31.86,64519252,-6.181398035817449
NFX,201706,28.46,33.04,27.22,81907266,-12.376847290640383
NFX,201707,28.73,29.61,25.46,63757720,0.9486999297259296
NFX,201708,26.13,27.88,24.41,70452322,-9.049773755656114
NFX,201709,29.67,30.05,24.47,54495837,13.54764638346729
NFX,201710,30.79,31.15,28.06,59663548,3.774856757667669
NFX,201711,30.93,33.33,28.991,57213938,0.4546930821695374
NFX,201712,31.53,32.35,27.77,41870988,1.9398642095053393
NFX,201801,31.66,35.2,31.44,55889909,0.41230574056453856
NFX,201802,28.53,32.28,28.46,17745722,-9.88629185091598
NI,201302,27.7,27.78,26.7,29922090,
NI,201303,29.34,29.38,27.51,38180161,5.920577617328522
NI,201304,30.73,31.39,29.05,42526665,4.737559645535107
NI,201305,28.73,30.99,28.33,55808268,-6.508298080052066
NI,201306,28.64,29.52,27.11,37151471,-0.3132613992342494
NI,201307,30.72,31.48,28.27,34779767,7.262569832402228
NI,201308,29.26,31.26,28.99,34487716,-4.752604166666658
NI,201309,30.89,31.085,28.85,48085770,5.570745044429251
NI,201310,31.52,32.52,30.09,44650205,2.039494982194882
NI,201311,31.62,32.6,30.651,40182821,0.31725888324873547
NI,201312,32.88,33.48,30.7,49778313,3.984819734345356
NI,201401,34.37,34.68,32.11,47406230,4.531630170316285
NI,201402,34.82,36.82,33.25,41202083,1.309281350014556
NI,201403,35.53,35.83,33.95,38487652,2.039058012636418
NI,201404,36.32,36.53,34.36,43821520,2.223473121305936
NI,201405,37.37,37.67,35.76,41781949,2.890969162995587
NI,201406,39.34,39.69,36.181,40331504,5.271608241905288
NI,201407,37.68,39.7,37.31,37056176,-4.219623792577538
NI,201408,39.67,39.81,36.0,39235872,5.281316348195334
NI,201409,40.98,41.7,38.41,49291559,3.3022435089488154
NI,201410,42.06,42.5,37.58,51734795,2.635431918008798
NI,201411,41.84,42.77,40.59,37890264,-0.5230622919638583
NI,201412,42.42,44.91,38.84,37871352,1.3862332695984663
NI,201501,43.26,44.9,41.23,36869699,1.9801980198019715
NI,201502,42.91,45.1,42.09,47888289,-0.8090614886731425
NI,201503,44.16,44.635,40.89,41988226,2.913073875553484
NI,201504,43.42,45.25,42.8,40758881,-1.675724637681148
NI,201505,47.18,47.79,42.25,48748254,8.659603869184702
NI,201506,45.59,49.16,44.77,50413678,-3.3700720644340745
NI,201507,17.46,45.71,16.49,127540135,-61.702127659574465
NI,201508,16.79,18.185,16.2,86010666,-3.837342497136321
NI,201509,18.55,18.57,16.035,63890909,10.482430017867788
NI,201510,19.16,19.8499,18.33,62183999,3.28840970350404
NI,201511,19.19,20.125,18.76,52971273,0.15657620041754247
NI,201512,19.51,19.89,18.6,54404831,1.66753517457009
NI,201601,21.01,21.1276,19.05,55862544,7.688364941055868
NI,201602,21.48,22.14,20.675,67409551,2.2370299857210796
NI,201603,23.56,23.735,20.94,49488681,9.683426443202972
NI,201604,22.71,24.01,21.97,54372553,-3.6078098471986326
NI,201605,23.86,24.305,22.6,77132366,5.063848524878901
NI,201606,26.52,26.53,23.73,59078861,11.148365465213747
NI,201607,25.66,26.94,25.16,57118664,-3.2428355957767705
NI,201608,23.94,25.96,23.7,77742354,-6.703039750584564
NI,201609,24.11,25.58,23.2,52669967,0.7101086048454391
NI,201610,23.26,24.06,22.2,54706451,-3.5255080879303105
NI,201611,21.94,23.19,21.17,62561236,-5.674978503869305
NI,201612,22.14,22.5,21.31,61822469,0.9115770282588845
NI,201701,22.37,22.735,21.65,52138172,1.0388437217705528
NI,201702,23.91,24.04,21.9,65716696,6.884219937416177
NI,201703,23.79,24.285,22.96,69261504,-0.5018820577164408
NI,201704,24.25,24.44,23.5301,60403575,1.933585540142921
NI,201705,26.07,26.15,23.935,57510662,7.505154639175259
NI,201706,25.36,26.56,25.19,55318652,-2.7234369006520938
NI,201707,26.06,26.56,24.96,41327133,2.760252365930597
NI,201708,26.87,27.25,25.75,47497545,3.108211818879518
NI,201709,25.59,27.29,25.22,33471990,-4.76367696315594
NI,201710,26.37,26.86,25.25,44025158,3.0480656506447876
NI,201711,27.53,27.76,26.39,58497494,4.3989381873340925
NI,201712,25.67,27.68,24.63,61163971,-6.756265891754447
NI,201801,24.68,25.69,23.77,64561951,-3.8566419945461705
NI,201802,23.09,24.77,22.695,19733184,-6.442463533225283
NKE,201302,27.23,27.95,26.97,96045974,
NKE,201303,29.505,30.125,26.635,197438078,8.354755784061691
NKE,201304,31.8,31.8825,28.99,147263018,7.7783426537875
NKE,201305,30.83,33.035,30.78,143184708,-3.0503144654088126
NKE,201306,31.84,32.035,29.555,178639328,3.276029841063904
NKE,201307,31.46,32.33,30.95,139175618,-1.1934673366834139
NKE,201308,31.41,33.425,31.3,136632156,-0.15893197711379756
NKE,201309,36.32,37.625,31.75,225752606,15.631964342566063
NKE,201310,37.88,38.445,34.98,178441026,4.2951541850220325
NKE,201311,39.57,39.935,37.79,102263206,4.461457233368526
NKE,201312,39.32,40.13,37.71,162567886,-0.6317917614354309
NKE,201401,36.425,39.415,35.755,168007342,-7.362665310274677
NKE,201402,39.15,39.5275,34.925,137175532,7.4811256005490785
NKE,201403,36.93,40.045,36.505,178570846,-5.670498084291185
NKE,201404,36.475,37.59,35.3,166181004,-1.2320606552937945
NKE,201405,38.455,38.465,35.7625,113466430,5.428375599725831
NKE,201406,38.775,39.575,36.57,165365616,0.832141464048889
NKE,201407,38.565,39.97,38.15,134547794,-0.5415860735009693
NKE,201408,39.275,40.15,37.95,113978726,1.8410475820044105
NKE,201409,44.6,45.145,39.175,217293062,13.558243157224705
NKE,201410,46.485,47.07,41.925,183668614,4.2264573991031344
NKE,201411,49.645,49.88,46.3081,99490536,6.79789179305153
NKE,201412,48.075,49.75,46.415,168756462,-3.162453419276866
NKE,201501,46.125,48.725,46.015,130925134,-4.0561622464898655
NKE,201502,48.56,48.7025,45.3451,138933154,5.2791327913279185
NKE,201503,50.165,51.895,47.59,189358694,3.3051894563426623
NKE,201504,49.42,51.0,49.07,112486506,-1.485099172729986
NKE,201505,50.835,52.75,49.705,114085382,2.8632132739781446
NKE,201506,54.01,55.17,50.39,137113666,6.245696862397949
NKE,201507,57.61,57.97,54.295,126941414,6.665432327346791
NKE,201508,55.875,58.8599,47.25,169809456,-3.0116299253601797
NKE,201509,61.485,62.975,54.015,222223410,10.040268456375838
NKE,201510,65.515,66.76,60.5,177931480,6.554444173375622
NKE,201511,66.14,67.65,60.21,163168148,0.953980004579104
NKE,201512,62.5,68.195,62.15,234856860,-5.50347747202903
NKE,201601,62.01,62.59,56.59,201105045,-0.7840000000000031
NKE,201602,61.59,63.5,53.64,211308102,-0.6773101112723667
NKE,201603,61.47,65.44,57.95,230587601,-0.19483682415977358
NKE,201604,58.94,61.85,56.89,178121773,-4.115828859606314
NKE,201605,55.22,59.99,55.17,192374924,-6.311503223617236
NKE,201606,55.2,55.64,51.475,316786140,-0.036218761318355705
NKE,201607,55.5,58.865,54.82,166877361,0.54347826086956
NKE,201608,57.65,60.33,54.28,181042086,3.873873873873871
NKE,201609,52.65,59.18,52.12,230973651,-8.673026886383347
NKE,201610,50.18,53.06,50.0,190327931,-4.691358024691357
NKE,201611,50.07,51.89,49.01,166220023,-0.21921084097249788
NKE,201612,50.83,53.35,50.06,215471088,1.517874975034947
